volcano,volcanoLabel,elevation,country,countryLabel,coord,mountainRange,mountainRangeLabel
http://www.wikidata.org/entity/Q31445650,Cerro La Perita,2687,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.20503 19.45579),,
http://www.wikidata.org/entity/Q3467633,Mount Gilbert,2684,http://www.wikidata.org/entity/Q30,США,Point(-165.662 54.2521),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q183027,Гарибальди,2678,http://www.wikidata.org/entity/Q16,Канада,Point(-123.004722222 49.850555555),http://www.wikidata.org/entity/Q5523296,Garibaldi Ranges
http://www.wikidata.org/entity/Q31445644,Volcán Sapicho,2677,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.248333333 19.495833333),,
http://www.wikidata.org/entity/Q858808,Осорно,2652,http://www.wikidata.org/entity/Q298,Чили,Point(-72.493055555 -41.1),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q11737565,Kawi-Butak,2651,http://www.wikidata.org/entity/Q252,Индонезия,Point(112.45 -7.92),,
http://www.wikidata.org/entity/Q31450557,Volcán Amoloc,2650,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.87549 19.10727),,
http://www.wikidata.org/entity/Q556594,Анкаратра,2642,http://www.wikidata.org/entity/Q1019,Мадагаскар,Point(47.243341666 -19.349777777),,
http://www.wikidata.org/entity/Q31450202,Volcán Zompole,2637,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.115555555 19.204444444),,
http://www.wikidata.org/entity/Q31450321,Cerro Subida El Caracol,2622,http://www.wikidata.org/entity/Q96,Мексика,Point(-92.59515 16.66518),,
http://www.wikidata.org/entity/Q11597839,Татэ (вулкан),2621,http://www.wikidata.org/entity/Q17,Япония,Point(137.59 36.571),http://www.wikidata.org/entity/Q11597842,Tateyama Mountains
http://www.wikidata.org/entity/Q31449983,Cerro Estiladero,2621,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.1975 19.444444444),,
http://www.wikidata.org/entity/Q12763633,Q12763633,2617,http://www.wikidata.org/entity/Q252,Индонезия,Point(96.8211 4.768889),,
http://www.wikidata.org/entity/Q31450529,Volcán Huipilo,2608,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.8843 19.04995),,
http://www.wikidata.org/entity/Q3322058,Mount Rittmann,2600,,,Point(165.5 -73.45),http://www.wikidata.org/entity/Q319671,Трансантарктические горы
http://www.wikidata.org/entity/Q4062794,Алней,2597,http://www.wikidata.org/entity/Q159,Россия,Point(159.644894444 56.692016666),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q31449958,Cerro Pario,2597,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.183888888 19.470277777),,
http://www.wikidata.org/entity/Q7689143,Тавкветили,2583,http://www.wikidata.org/entity/Q230,Грузия,Point(43.721388888 41.680555555),http://www.wikidata.org/entity/Q3648707,Самсарский хребет
http://www.wikidata.org/entity/Q4068356,Ара лер,2577,http://www.wikidata.org/entity/Q399,Армения,Point(44.452222222 40.405555555),http://www.wikidata.org/entity/Q211263,Армянское нагорье
http://www.wikidata.org/entity/Q521660,Sierra Nevada,2554,http://www.wikidata.org/entity/Q298,Чили,Point(-71.58923149 -38.587062),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q753924,Пакая,2552,http://www.wikidata.org/entity/Q774,Гватемала,Point(-90.601111111 14.380833333),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q31450327,Volcán El Molcajete,2539,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.9465 18.92846),,
http://www.wikidata.org/entity/Q31450542,Volcán Cuatepel,2531,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.86 19.0937),,
http://www.wikidata.org/entity/Q717453,Mount Tateshina,2530,http://www.wikidata.org/entity/Q17,Япония,Point(138.295 36.103611111),http://www.wikidata.org/entity/Q7059149,Northern Yatsugatake Volcanic Group
http://www.wikidata.org/entity/Q717453,Mount Tateshina,2530,http://www.wikidata.org/entity/Q17,Япония,Point(138.29586 36.10421),http://www.wikidata.org/entity/Q7059149,Northern Yatsugatake Volcanic Group
http://www.wikidata.org/entity/Q31450351,Cerro Grande,2522,http://www.wikidata.org/entity/Q96,Мексика,Point(-103.953888888 19.515),,
http://www.wikidata.org/entity/Q31451458,Гора Шишель,2520,http://www.wikidata.org/entity/Q159,Россия,Point(160.376 57.4397),,
http://www.wikidata.org/entity/Q1297541,Босави,2507,http://www.wikidata.org/entity/Q691,Папуа — Новая Гвинея,Point(142.826666666 -6.614166666),,
http://www.wikidata.org/entity/Q31450446,Volcán Rancho Seco,2501,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.473333333 19.617777777),,
http://www.wikidata.org/entity/Q1139840,Puntiagudo-Cordón Cenizos,2493,http://www.wikidata.org/entity/Q298,Чили,Point(-72.263888888 -40.969444444),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q1964765,Нантай,2484,http://www.wikidata.org/entity/Q17,Япония,Point(139.493888888 36.761944444),http://www.wikidata.org/entity/Q11504896,Q11504896
http://www.wikidata.org/entity/Q2956453,Chaos Crags,2476,http://www.wikidata.org/entity/Q30,США,Point(-121.521111111 40.524166666),http://www.wikidata.org/entity/Q27966614,California Cascades
http://www.wikidata.org/entity/Q3276924,Mount Yake,2455,http://www.wikidata.org/entity/Q17,Япония,Point(137.58824 36.22887),http://www.wikidata.org/entity/Q1072070,Хида (хребет)
http://www.wikidata.org/entity/Q31454782,Maekake Yama,2455,http://www.wikidata.org/entity/Q17,Япония,Point(138.51323 36.40382),,
http://www.wikidata.org/entity/Q31450563,Volcán La Caldera,2437,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.9706 19.3384),,
http://www.wikidata.org/entity/Q3132346,Mocho-Choshuenco,2422,http://www.wikidata.org/entity/Q298,Чили,Point(-72.03323364 -39.921889),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q65166425,Yuhualixqui,2420,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.052736111 19.316216666),,
http://www.wikidata.org/entity/Q31450432,Volcán El Estribo,2418,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.643611111 19.51),,
http://www.wikidata.org/entity/Q3290107,Маненгуба,2411,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.83 5.03),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q3290107,Маненгуба,2411,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.842 5.022),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q2553917,Минчинмавида,2404,http://www.wikidata.org/entity/Q298,Чили,Point(-72.445833333 -42.799166666),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q11678280,Mount Kurofu,2404,http://www.wikidata.org/entity/Q17,Япония,Point(138.488611 36.405278),,
http://www.wikidata.org/entity/Q11678280,Mount Kurofu,2404,http://www.wikidata.org/entity/Q17,Япония,Point(138.488611111 36.405833333),,
http://www.wikidata.org/entity/Q109017289,Gunung Barujari,2376,http://www.wikidata.org/entity/Q252,Индонезия,Point(116.4221044 -8.4112936),,
http://www.wikidata.org/entity/Q31450343,Cerro Volado,2372,http://www.wikidata.org/entity/Q96,Мексика,Point(-97.607222222 17.403611111),,
http://www.wikidata.org/entity/Q11444525,Mount Tarō,2367.5,http://www.wikidata.org/entity/Q17,Япония,Point(139.483333333 36.816666666),http://www.wikidata.org/entity/Q11504896,Q11504896
http://www.wikidata.org/entity/Q1189752,Quetrupillán,2360,http://www.wikidata.org/entity/Q298,Чили,Point(-71.72329903 -39.49706),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q31449907,Cerro Ciricuti,2359,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.176944444 19.435833333),,
http://www.wikidata.org/entity/Q31450536,Volcán del Aire,2356,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.91265 19.02337),,
http://www.wikidata.org/entity/Q3695505,Mount Hiuchigatake,2356,http://www.wikidata.org/entity/Q17,Япония,Point(139.28716 36.95298),,
http://www.wikidata.org/entity/Q2589906,Тауншиц,2353,http://www.wikidata.org/entity/Q159,Россия,Point(159.8 54.533333333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q928681,Пику,2351,http://www.wikidata.org/entity/Q45,Португалия,Point(-28.399166666 38.468611111),http://www.wikidata.org/entity/Q207313,Срединно-Атлантический хребет
http://www.wikidata.org/entity/Q2901375,Poco Ranaka,2350,http://www.wikidata.org/entity/Q252,Индонезия,Point(120.53095 -8.63664),,
http://www.wikidata.org/entity/Q31450375,Cerro Antzitacuaro,2348,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.07045 19.76083),,
http://www.wikidata.org/entity/Q757314,остров Атласова,2339,http://www.wikidata.org/entity/Q159,Россия,Point(155.559444444 50.859722222),,
http://www.wikidata.org/entity/Q757314,остров Атласова,2339,http://www.wikidata.org/entity/Q159,Россия,Point(155.566666666 50.866666666),,
http://www.wikidata.org/entity/Q760819,Попоманасеу,2335,http://www.wikidata.org/entity/Q685,Соломоновы Острова,Point(160.061944444 -9.703611111),,
http://www.wikidata.org/entity/Q6425852,Koh-i-Sultan,2334,http://www.wikidata.org/entity/Q843,Пакистан,Point(62.83333333 29.11666667),,
http://www.wikidata.org/entity/Q889637,Мутновский,2322,http://www.wikidata.org/entity/Q159,Россия,Point(158.195 52.453),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q31450438,Volcán San Isidro,2318,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.431111111 19.519444444),,
http://www.wikidata.org/entity/Q4069234,Арик (вулкан),2310,http://www.wikidata.org/entity/Q159,Россия,Point(158.666666666 53.366666666),,
http://www.wikidata.org/entity/Q4054131,Ааг,2310,http://www.wikidata.org/entity/Q159,Россия,Point(158.656466666 53.395816666),,
http://www.wikidata.org/entity/Q31450406,Cerro El Derrumbadero,2309,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.008888888 19.773611111),,
http://www.wikidata.org/entity/Q2933737,Q2933737,2300,http://www.wikidata.org/entity/Q414,Аргентина,Point(-71.0 -37.85),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q248276,Корковадо,2300,http://www.wikidata.org/entity/Q298,Чили,Point(-72.792777777 -43.193055555),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q3116465,Cerro Macá,2300,http://www.wikidata.org/entity/Q298,Чили,Point(-73.169166666 -45.105833333),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q889637,Мутновский,2293,http://www.wikidata.org/entity/Q159,Россия,Point(158.195 52.453),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q1157658,Дайсецудзан (хребет),2290,http://www.wikidata.org/entity/Q17,Япония,Point(142.85 43.65),http://www.wikidata.org/entity/Q6080245,Ishikari Mountains
http://www.wikidata.org/entity/Q8524527,Itcha Mountain,2290,http://www.wikidata.org/entity/Q16,Канада,Point(-124.83 52.7175),http://www.wikidata.org/entity/Q6094243,Itcha Range
http://www.wikidata.org/entity/Q1866016,Алаид,2285,http://www.wikidata.org/entity/Q159,Россия,Point(155.557222222 50.858888888),http://www.wikidata.org/entity/Q2372442,Большая Курильская гряда
http://www.wikidata.org/entity/Q1112255,Дзензур,2285,http://www.wikidata.org/entity/Q159,Россия,Point(158.922 53.637),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q940121,Sollipulli,2282,http://www.wikidata.org/entity/Q298,Чили,Point(-71.52 -38.975),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q31450458,Volcán El Molcajete,2280,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.36332 19.74565),,
http://www.wikidata.org/entity/Q1672337,Мененгаи,2278,http://www.wikidata.org/entity/Q114,Кения,Point(36.066666666 -0.2),http://www.wikidata.org/entity/Q319371,Абердэр (хребет)
http://www.wikidata.org/entity/Q814113,Бееренберг,2277,http://www.wikidata.org/entity/Q20,Норвегия,Point(-8.155880555 71.079666666),http://www.wikidata.org/entity/Q207313,Срединно-Атлантический хребет
http://www.wikidata.org/entity/Q2003801,Братан,2276,http://www.wikidata.org/entity/Q252,Индонезия,Point(115.133333333 -8.283333333),,
http://www.wikidata.org/entity/Q31450452,Volcán Sajo,2276,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.43138 19.74686),,
http://www.wikidata.org/entity/Q3372707,Platanar,2267,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-84.3660879 10.3000174),http://www.wikidata.org/entity/Q428530,Центральная Кордильера (Коста-Рика)
http://www.wikidata.org/entity/Q7413507,San Carlos,2261,http://www.wikidata.org/entity/Q983,Экваториальная Гвинея,Point(8.539166666 3.360833333),,
http://www.wikidata.org/entity/Q2735753,Гунтур,2249,http://www.wikidata.org/entity/Q252,Индонезия,Point(107.839722222 -7.143333333),,
http://www.wikidata.org/entity/Q6164632,Tetlalmanche Volcano,2246,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.0015 19.3251),http://www.wikidata.org/entity/Q6127889,Sierra de Santa Catarina
http://www.wikidata.org/entity/Q31450384,Cerro Catzicapacuaritiro,2240,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.057777777 19.763055555),,
http://www.wikidata.org/entity/Q713826,Тёкай,2236,http://www.wikidata.org/entity/Q17,Япония,Point(140.048888888 39.099166666),,
http://www.wikidata.org/entity/Q114985164,Piton Iris,2236,,,Point(55.7055965 -21.2561897),,
http://www.wikidata.org/entity/Q577700,Пуйеуэ,2236,http://www.wikidata.org/entity/Q298,Чили,Point(-72.117222222 -40.590277777),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q31450381,Cerro Huahuarua,2235,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.0625 19.762777777),,
http://www.wikidata.org/entity/Q31450397,Cerro Los Pozos,2219,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.0225 19.772222222),,
http://www.wikidata.org/entity/Q31449963,Cerro El Puerto,2213,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.03624 19.47546),,
http://www.wikidata.org/entity/Q31449920,Cerro El Colorado,2198,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.16873 19.42476),,
http://www.wikidata.org/entity/Q49067128,Red Butte,2196,http://www.wikidata.org/entity/Q30,США,Point(-121.458333333 46.245833333),http://www.wikidata.org/entity/Q4558,Каскадные горы
http://www.wikidata.org/entity/Q31450412,Cerro Las Yerbas,2195,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.03154 19.77112),,
http://www.wikidata.org/entity/Q31450390,Cerro Ordáz,2191,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.008055555 19.801666666),,
http://www.wikidata.org/entity/Q1586649,Яте,2187,http://www.wikidata.org/entity/Q298,Чили,Point(-72.400277777 -41.758888888),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q1586649,Яте,2187,http://www.wikidata.org/entity/Q298,Чили,Point(-72.396388888 -41.754722222),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q2854575,Wayang-Windu,2182,http://www.wikidata.org/entity/Q252,Индонезия,Point(107.63 -7.208),,
http://www.wikidata.org/entity/Q2425296,Удокан,2180,http://www.wikidata.org/entity/Q159,Россия,Point(117.77 56.28),http://www.wikidata.org/entity/Q214284,Становой хребет
http://www.wikidata.org/entity/Q31450465,Volcán El Malacate,2179,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.36817 19.7358),,
http://www.wikidata.org/entity/Q4340749,Оччамо,2175,http://www.wikidata.org/entity/Q159,Россия,Point(158.166666666 55.616666666),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q27785775,Cerro Copitiro,2173,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.052222222 19.486111111),,
http://www.wikidata.org/entity/Q4438004,Спокойный (вулкан),2171,http://www.wikidata.org/entity/Q159,Россия,Point(160.81666667 58.13333333),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q4438004,Спокойный (вулкан),2171,http://www.wikidata.org/entity/Q159,Россия,Point(160.816666666 58.133333333),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q11520725,Mount Motoshirane,2171,http://www.wikidata.org/entity/Q17,Япония,Point(138.531667 36.622939),,
http://www.wikidata.org/entity/Q11520725,Mount Motoshirane,2171,http://www.wikidata.org/entity/Q17,Япония,Point(138.53772 36.62494),,
http://www.wikidata.org/entity/Q576906,Mount Mageik,2165,http://www.wikidata.org/entity/Q30,США,Point(-155.253 58.195),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q1112273,Камбальный,2161,http://www.wikidata.org/entity/Q159,Россия,Point(156.866666666 51.3),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q279915,Сиране,2160,http://www.wikidata.org/entity/Q17,Япония,Point(138.528333333 36.645277777),,
http://www.wikidata.org/entity/Q1112273,Камбальный,2156,http://www.wikidata.org/entity/Q159,Россия,Point(156.866666666 51.3),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q31449932,Cerro Las Varas,2154,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.129166666 19.463888888),,
http://www.wikidata.org/entity/Q3390548,Булдир,2152,http://www.wikidata.org/entity/Q30,США,Point(175.909439 52.349439),,
http://www.wikidata.org/entity/Q31445676,Cerro El Chupadero,2150,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.29017 19.31014),,
http://www.wikidata.org/entity/Q1950800,Вулкан Всевидова,2149,http://www.wikidata.org/entity/Q30,США,Point(-168.693 53.13),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q31449969,Cerro El Cajete,2148,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.04223 19.47328),,
http://www.wikidata.org/entity/Q31449913,Cerro El Rosario,2143,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.155833333 19.438611111),,
http://www.wikidata.org/entity/Q3139453,Mount Tomuraushi,2141.2,http://www.wikidata.org/entity/Q17,Япония,Point(142.84861111 43.52722222),http://www.wikidata.org/entity/Q7820416,Tomuraushi Volcanic Group
http://www.wikidata.org/entity/Q11678280,Mount Kurofu,2135,http://www.wikidata.org/entity/Q17,Япония,Point(138.488611 36.405278),,
http://www.wikidata.org/entity/Q11678280,Mount Kurofu,2135,http://www.wikidata.org/entity/Q17,Япония,Point(138.488611111 36.405833333),,
http://www.wikidata.org/entity/Q851232,Чигинагак,2134,http://www.wikidata.org/entity/Q30,США,Point(-156.991388888 57.133611111),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q5139756,Cocoa Crater,2123,http://www.wikidata.org/entity/Q16,Канада,Point(-130.7 57.65),http://www.wikidata.org/entity/Q7034692,Tahltan Highland
http://www.wikidata.org/entity/Q31450424,Volcán Mazcuta,2121,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.66199 19.74753),,
http://www.wikidata.org/entity/Q298119,Эрайвайёкюдль,2110,http://www.wikidata.org/entity/Q189,Исландия,Point(-16.642063888 64.025436111),,
http://www.wikidata.org/entity/Q11282733,Mount Akandana,2109,http://www.wikidata.org/entity/Q17,Япония,Point(137.572222222 36.2),http://www.wikidata.org/entity/Q1072070,Хида (хребет)
http://www.wikidata.org/entity/Q11520725,Mount Motoshirane,2104,http://www.wikidata.org/entity/Q17,Япония,Point(138.531667 36.622939),,
http://www.wikidata.org/entity/Q11520725,Mount Motoshirane,2104,http://www.wikidata.org/entity/Q17,Япония,Point(138.53772 36.62494),,
http://www.wikidata.org/entity/Q31445638,Volcán El Tezontle,2103,http://www.wikidata.org/entity/Q96,Мексика,Point(-104.084444444 24.130555555),,
http://www.wikidata.org/entity/Q23735267,El Viejo Volcano,2101,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-84.328888888 10.26),http://www.wikidata.org/entity/Q428530,Центральная Кордильера (Коста-Рика)
http://www.wikidata.org/entity/Q23678772,Batcha,2097,http://www.wikidata.org/entity/Q1009,Камерун,Point(10.327777777 5.091666666),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q2670289,Ходутка,2090,http://www.wikidata.org/entity/Q159,Россия,Point(157.703 52.063),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q691021,Cay,2090,http://www.wikidata.org/entity/Q298,Чили,Point(-72.98583333 -45.0625),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q2670289,Ходутка,2089,http://www.wikidata.org/entity/Q159,Россия,Point(157.703 52.063),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q21835677,Volcán Pihuel,2082,http://www.wikidata.org/entity/Q414,Аргентина,Point(-69.405 -36.1042),,
http://www.wikidata.org/entity/Q2620173,Токати,2077,http://www.wikidata.org/entity/Q17,Япония,Point(142.686216666 43.417827777),http://www.wikidata.org/entity/Q7813457,Tokachi Volcanic Group
http://www.wikidata.org/entity/Q25736,Вулкан Кропоткина,2077,http://www.wikidata.org/entity/Q159,Россия,Point(99.000027777 52.704077777),http://www.wikidata.org/entity/Q203239,Саяны
http://www.wikidata.org/entity/Q2151346,вулкан Комарова,2070,http://www.wikidata.org/entity/Q159,Россия,Point(160.716391666 55.032477777),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q11567236,Eboshi-dake,2066,http://www.wikidata.org/entity/Q17,Япония,Point(138.38722222 36.43333333),,
http://www.wikidata.org/entity/Q3321906,Mount Kupe,2064,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.707 4.801),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q3321906,Mount Kupe,2064,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.71222222 4.80944444),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q31449939,Cerro El Jabalí,2060,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.11325 19.45045),,
http://www.wikidata.org/entity/Q11678078,Mount Kurohime,2053,http://www.wikidata.org/entity/Q17,Япония,Point(138.127222222 36.813333333),,
http://www.wikidata.org/entity/Q11678078,Mount Kurohime,2053,http://www.wikidata.org/entity/Q17,Япония,Point(138.1283 36.8175),,
http://www.wikidata.org/entity/Q2854860,Вулкан Перетолчина,2050,http://www.wikidata.org/entity/Q159,Россия,Point(99.034722222 52.719166666),http://www.wikidata.org/entity/Q203239,Саяны
http://www.wikidata.org/entity/Q4070254,Артени,2047,http://www.wikidata.org/entity/Q399,Армения,Point(43.784880555 40.375844444),,
http://www.wikidata.org/entity/Q23678775,Bana,2045,http://www.wikidata.org/entity/Q1009,Камерун,Point(10.329444444 5.143611111),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q31449946,Cerro Sapién,2045,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.10263 19.45112),,
http://www.wikidata.org/entity/Q2854860,Вулкан Перетолчина,2044,http://www.wikidata.org/entity/Q159,Россия,Point(99.034722222 52.719166666),http://www.wikidata.org/entity/Q203239,Саяны
http://www.wikidata.org/entity/Q3571838,Yanteles,2042,http://www.wikidata.org/entity/Q298,Чили,Point(-72.8 -43.5),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q3065113,Suchitan,2042,http://www.wikidata.org/entity/Q774,Гватемала,Point(-89.78 14.333333333),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q3742394,Сига,2041,http://www.wikidata.org/entity/Q17,Япония,Point(138.510725 36.699427777),http://www.wikidata.org/entity/Q415350,Акаиси
http://www.wikidata.org/entity/Q3742394,Сига,2041,http://www.wikidata.org/entity/Q17,Япония,Point(138.51273 36.69999),http://www.wikidata.org/entity/Q415350,Акаиси
http://www.wikidata.org/entity/Q713836,Ивате,2038.2,http://www.wikidata.org/entity/Q17,Япония,Point(141.00111111 39.8525),http://www.wikidata.org/entity/Q1357388,Оу
http://www.wikidata.org/entity/Q11608718,Utsukushigahara,2034,http://www.wikidata.org/entity/Q17,Япония,Point(138.107442 36.225797),http://www.wikidata.org/entity/Q11602829,Chikuma Mountains
http://www.wikidata.org/entity/Q31445670,Cerro El Costillón,2034,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.301944444 19.303333333),,
http://www.wikidata.org/entity/Q1056001,Cerro Verde,2030,http://www.wikidata.org/entity/Q792,Сальвадор,Point(-89.625277777 13.827777777),http://www.wikidata.org/entity/Q1132294,Кордильера Апанека
http://www.wikidata.org/entity/Q1056001,Cerro Verde,2030,http://www.wikidata.org/entity/Q792,Сальвадор,Point(-89.622580555 13.826411111),http://www.wikidata.org/entity/Q1132294,Кордильера Апанека
http://www.wikidata.org/entity/Q2946775,Peak Pantojo,2024,http://www.wikidata.org/entity/Q298,Чили,Point(-71.94312215 -40.768164),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q2946775,Peak Pantojo,2024,http://www.wikidata.org/entity/Q414,Аргентина,Point(-71.94312215 -40.768164),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q2073703,Вулкан Шмидта,2020,http://www.wikidata.org/entity/Q159,Россия,Point(160.63 54.92),,
http://www.wikidata.org/entity/Q2025111,Козыревка,2015,http://www.wikidata.org/entity/Q159,Россия,Point(158.383333333 55.583333333),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q31454763,Hachi Yama,2012,http://www.wikidata.org/entity/Q17,Япония,Point(138.51381 36.69047),,
http://www.wikidata.org/entity/Q1018862,Бардарбунга,2010,http://www.wikidata.org/entity/Q189,Исландия,Point(-17.527777777 64.640833333),,
http://www.wikidata.org/entity/Q85799456,San Joaquin,2009,http://www.wikidata.org/entity/Q983,Экваториальная Гвинея,Point(8.63 3.35),,
http://www.wikidata.org/entity/Q21839237,Los Volcanes,2001,http://www.wikidata.org/entity/Q414,Аргентина,Point(-69.5175 -36.4285),,
http://www.wikidata.org/entity/Q2621082,Хангар,2000,http://www.wikidata.org/entity/Q159,Россия,Point(157.366666666 54.75),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q5140902,Coffee Crater,2000,http://www.wikidata.org/entity/Q16,Канада,Point(-130.67 57.63),http://www.wikidata.org/entity/Q7034692,Tahltan Highland
http://www.wikidata.org/entity/Q1058950,Фопикд,1999,http://www.wikidata.org/entity/Q30,США,Point(-153.671944444 58.77),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q31449896,Cerro de Afuera,1994,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.28249 19.28677),,
http://www.wikidata.org/entity/Q576985,Антилланка (комплекс вулканов),1990,http://www.wikidata.org/entity/Q298,Чили,Point(-72.156388888 -40.774722222),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q5047973,Casablanca,1990,http://www.wikidata.org/entity/Q298,Чили,Point(-72.2126 -40.7635),http://www.wikidata.org/entity/Q5456,Анды
