star,starLabel,constellation,constellationLabel,starTypeLabel
http://www.wikidata.org/entity/Q87550175,Cl* NGC 6809 SAW V28,http://www.wikidata.org/entity/Q13965,Messier 55,переменная звезда
http://www.wikidata.org/entity/Q87550219,Cl* NGC 6809 SAW V29,http://www.wikidata.org/entity/Q13965,Messier 55,переменная звезда
http://www.wikidata.org/entity/Q87550315,Cl* NGC 6809 SAW V30,http://www.wikidata.org/entity/Q13965,Messier 55,переменная звезда
http://www.wikidata.org/entity/Q87552711,V515 Тельца A,http://www.wikidata.org/entity/Q13423,Плеяды,переменная звезда
http://www.wikidata.org/entity/Q87552742,V434 Тельца B,http://www.wikidata.org/entity/Q89385571,V434 Тельца,переменная звезда
http://www.wikidata.org/entity/Q87554928,SV* HV 6002,http://www.wikidata.org/entity/Q629111,NGC 2100,переменная звезда
http://www.wikidata.org/entity/Q87675786,TYC 8268-1818-1,http://www.wikidata.org/entity/Q1119931,NGC 5460,переменная звезда
http://www.wikidata.org/entity/Q87682188,Cl* NGC 6791 KR V121,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682210,Cl* NGC 6791 KR V114,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682242,Cl* NGC 6791 KR V124,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682255,Cl* NGC 6791 KR V116,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682301,V606 Лиры,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682341,Cl* NGC 6791 KR V75,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682388,Cl* NGC 6791 KR V120,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682395,Cl* NGC 6791 KR V74,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682475,Cl* NGC 6791 KR V115,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87682481,2MASS J19213851+3738290,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q87712509,MP Волка,http://www.wikidata.org/entity/Q45059,OB-ассоциация Скорпиона-Центавра,переменная звезда
http://www.wikidata.org/entity/Q87740904,TYC 9137-3201-1,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q87740966,Cl* NGC 104 SAW V5,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q88243494,V385 Наугольника,http://www.wikidata.org/entity/Q122959,NGC 6134,переменная звезда
http://www.wikidata.org/entity/Q88243652,Cl* NGC 4590 S V56,http://www.wikidata.org/entity/Q14000,Messier 68,переменная звезда
http://www.wikidata.org/entity/Q88243670,Cl* NGC 4590 S V55,http://www.wikidata.org/entity/Q14000,Messier 68,переменная звезда
http://www.wikidata.org/entity/Q88256864,RY Мухи,http://www.wikidata.org/entity/Q840301,NGC 4833,переменная звезда
http://www.wikidata.org/entity/Q88299404,V710 Южной Короны,http://www.wikidata.org/entity/Q3879188,Corona Australis Molecular Cloud,переменная звезда
http://www.wikidata.org/entity/Q88306433,Cl* NGC 6558 H F28,http://www.wikidata.org/entity/Q1146456,NGC 6558,переменная звезда
http://www.wikidata.org/entity/Q88306696,V4595 Стрельца,http://www.wikidata.org/entity/Q1146456,NGC 6558,переменная звезда
http://www.wikidata.org/entity/Q87812072,AN 197.1935,http://www.wikidata.org/entity/Q302799,NGC 2506,переменная звезда
http://www.wikidata.org/entity/Q87849433,Cl* NGC 7078 AC 586,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q87849496,Cl* NGC 7078 AC 709,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q87917645,[LDB2002] 882,http://www.wikidata.org/entity/Q622789,Barnard's galaxy,переменная звезда
http://www.wikidata.org/entity/Q87917677,[LDB2002] 899,http://www.wikidata.org/entity/Q622789,Barnard's galaxy,переменная звезда
http://www.wikidata.org/entity/Q87917720,[LDB2002] 898,http://www.wikidata.org/entity/Q622789,Barnard's galaxy,переменная звезда
http://www.wikidata.org/entity/Q87917739,[LDB2002] 852,http://www.wikidata.org/entity/Q622789,Barnard's galaxy,переменная звезда
http://www.wikidata.org/entity/Q87917752,[LDB2002] 896,http://www.wikidata.org/entity/Q622789,Barnard's galaxy,переменная звезда
http://www.wikidata.org/entity/Q87978709,HM Волка,http://www.wikidata.org/entity/Q85233666,Lupus Complex,переменная звезда
http://www.wikidata.org/entity/Q87978975,HN Волка,http://www.wikidata.org/entity/Q85233666,Lupus Complex,переменная звезда
http://www.wikidata.org/entity/Q88080898,V1154 Ориона,http://www.wikidata.org/entity/Q1047283,NGC 2169,переменная звезда
http://www.wikidata.org/entity/Q88711885,Cl* NGC 5272 SAW V270 n,http://www.wikidata.org/entity/Q78384126,Messier 3,переменная звезда
http://www.wikidata.org/entity/Q88740682,V727 Тельца A,http://www.wikidata.org/entity/Q13423,Плеяды,переменная звезда
http://www.wikidata.org/entity/Q88771802,Cl* NGC 7089 SAW V49,http://www.wikidata.org/entity/Q11099,Messier 2,переменная звезда
http://www.wikidata.org/entity/Q88795239,Cl* NGC 6715 SAW V211,http://www.wikidata.org/entity/Q13962,Messier 54,переменная звезда
http://www.wikidata.org/entity/Q88795280,Cl* NGC 6715 SAW V145,http://www.wikidata.org/entity/Q13962,Messier 54,переменная звезда
http://www.wikidata.org/entity/Q88832397,CXOGlb J002405.4-720457,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q88852917,Cl* NGC 6791 KR V58,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q88852942,Cl* NGC 6791 KR V45,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q88853211,Cl* NGC 6791 KR V51,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q88853275,Cl* NGC 6791 KR V42,http://www.wikidata.org/entity/Q933252,NGC 6791,переменная звезда
http://www.wikidata.org/entity/Q88862048,Cl* NGC 2682 SAND 946,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q88897988,Cl* NGC 7078 SAW V178,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q88898066,Cl* NGC 7078 SAW V181,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q88898077,Cl* NGC 7078 SAW V166,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q88898162,Cl* NGC 7078 SAW V173,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q88898241,Cl* NGC 7078 SAW V175,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q88958991,V4124 Стрельца,http://www.wikidata.org/entity/Q786756,NGC 6569,переменная звезда
http://www.wikidata.org/entity/Q88958995,V4122 Стрельца,http://www.wikidata.org/entity/Q786756,NGC 6569,переменная звезда
http://www.wikidata.org/entity/Q88998613,Cl* NGC 371 KAG V9,http://www.wikidata.org/entity/Q650713,NGC 371,переменная звезда
http://www.wikidata.org/entity/Q89086183,Cl* NGC 7078 ZK 73,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086225,Cl* NGC 7078 ZK 28,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086249,Cl* NGC 7078 ZK 41,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086259,Cl* NGC 7078 ZK 16,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086281,Cl* NGC 7078 ZK 19,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086299,Cl* NGC 7078 ZK 40,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086344,Cl* NGC 7078 ZK 71,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086366,Cl* NGC 7078 ZK 7,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086371,Cl* NGC 7078 ZK 72,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086376,Cl* NGC 7078 ZK 15,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086387,Cl* NGC 7078 ZK 8,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086396,Cl* NGC 7078 SAW V155,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086410,Cl* NGC 7078 ZK 70,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086413,Cl* NGC 7078 ZK 81,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086429,Cl* NGC 7078 ZK 82,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086481,Cl* NGC 7078 ZK 75,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89086495,Cl* NGC 7078 ZK 9,http://www.wikidata.org/entity/Q11332,Messier 15,переменная звезда
http://www.wikidata.org/entity/Q89105870,V405 Киля,http://www.wikidata.org/entity/Q1104098,NGC 3293,переменная звезда
http://www.wikidata.org/entity/Q89142785,Cl* NGC 2682 SAND 376,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q89305716,V2252 Змееносца,http://www.wikidata.org/entity/Q89305680,NAME Ophiuchus Molecular Cloud,переменная звезда
http://www.wikidata.org/entity/Q89349698,V457 Лисички,http://www.wikidata.org/entity/Q77840143,NAME IC 2391 Moving Group,переменная звезда
http://www.wikidata.org/entity/Q89349698,V457 Лисички,http://www.wikidata.org/entity/Q80500118,NAME Argus Association,переменная звезда
http://www.wikidata.org/entity/Q89351803,GSC 01620-00122,http://www.wikidata.org/entity/Q14006,Messier 71,переменная звезда
http://www.wikidata.org/entity/Q89385860,V624 Тельца,http://www.wikidata.org/entity/Q13423,Плеяды,переменная звезда
http://www.wikidata.org/entity/Q89408755,Cl* NGC 5272 SAW V250 s,http://www.wikidata.org/entity/Q78384126,Messier 3,переменная звезда
http://www.wikidata.org/entity/Q91448157,2MASS J02223885+5711439,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91448165,2MASS J02221114+5705461,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91448299,2MASS J02220900+5709559,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91448313,2MASS J02215011+5706493,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91448370,2MASS J02233041+5702409,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91448404,2MASS J02214670+5706323,http://www.wikidata.org/entity/Q33571,NGC 884,переменная звезда
http://www.wikidata.org/entity/Q91478004,Cl* NGC 6934 SAW V85,http://www.wikidata.org/entity/Q745029,NGC 6934,переменная звезда
http://www.wikidata.org/entity/Q91478175,Cl* NGC 6934 SAW V52,http://www.wikidata.org/entity/Q745029,NGC 6934,переменная звезда
http://www.wikidata.org/entity/Q91478228,Cl* NGC 6934 SAW V86,http://www.wikidata.org/entity/Q745029,NGC 6934,переменная звезда
http://www.wikidata.org/entity/Q91478388,Cl* NGC 6934 SAW V77,http://www.wikidata.org/entity/Q745029,NGC 6934,переменная звезда
http://www.wikidata.org/entity/Q91488868,Cl* NGC 7789 ZDX V31,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q91494483,2MASS J18504073-0614443,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q91494539,GES J18504557-0612549,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q91494715,Cl* NGC 6705 KKR 1719,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q91494740,NGC 6705 1896,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q91495164,Cl* NGC 6705 KKR 1663,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,переменная звезда
http://www.wikidata.org/entity/Q91511434,V2391 Лебедя,http://www.wikidata.org/entity/Q652216,NGC 6819,переменная звезда
http://www.wikidata.org/entity/Q91852221,BD+12 1919,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q91852257,NGC 2682 20,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q91852490,NGC 2682 215,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q91901231,LS V +23 17,http://www.wikidata.org/entity/Q1047055,NGC 2129,переменная звезда
http://www.wikidata.org/entity/Q91944838,Cl* NGC 6712 PK 9,http://www.wikidata.org/entity/Q1147238,NGC 6712,переменная звезда
http://www.wikidata.org/entity/Q91945111,Cl* NGC 6712 PK 8,http://www.wikidata.org/entity/Q1147238,NGC 6712,переменная звезда
http://www.wikidata.org/entity/Q91945240,Cl* NGC 6712 PK 6,http://www.wikidata.org/entity/Q1147238,NGC 6712,переменная звезда
http://www.wikidata.org/entity/Q91945422,2MASS J18530886-0842304,http://www.wikidata.org/entity/Q1147238,NGC 6712,переменная звезда
http://www.wikidata.org/entity/Q91945704,Cl* NGC 6712 TBS P1,http://www.wikidata.org/entity/Q1147238,NGC 6712,переменная звезда
http://www.wikidata.org/entity/Q91945794,Cl* NGC 6712 PK 4,http://www.wikidata.org/entity/Q1147238,NGC 6712,переменная звезда
http://www.wikidata.org/entity/Q92204977,NGC 2682 191,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q92205127,Cl* NGC 2682 SAND 1507,http://www.wikidata.org/entity/Q13997,Messier 67,переменная звезда
http://www.wikidata.org/entity/Q92243568,Cl* NGC 7789 JKR 13,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q92243872,Cl* NGC 7789 JKR 15,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q92244034,Cl* NGC 7789 JKR 12,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q92244055,Cl* NGC 7789 JKR 11,http://www.wikidata.org/entity/Q944074,NGC 7789,переменная звезда
http://www.wikidata.org/entity/Q92297650,CD-60 2014,http://www.wikidata.org/entity/Q745008,NGC 2516,переменная звезда
http://www.wikidata.org/entity/Q92297656,CD-60 1983,http://www.wikidata.org/entity/Q745008,NGC 2516,переменная звезда
http://www.wikidata.org/entity/Q92311377,V857 Персея,http://www.wikidata.org/entity/Q13729,Messier 34,переменная звезда
http://www.wikidata.org/entity/Q92441377,HD 14403,http://www.wikidata.org/entity/Q16610532,Stock 2,переменная звезда
http://www.wikidata.org/entity/Q92536203,Cl* NGC 4590 S V54,http://www.wikidata.org/entity/Q14000,Messier 68,переменная звезда
http://www.wikidata.org/entity/Q92536209,Cl* NGC 4590 S V57,http://www.wikidata.org/entity/Q14000,Messier 68,переменная звезда
http://www.wikidata.org/entity/Q92569400,V828 Кассиопеи,http://www.wikidata.org/entity/Q681480,NGC 225,переменная звезда
http://www.wikidata.org/entity/Q92705590,EV Щита,http://www.wikidata.org/entity/Q1146976,NGC 6664,переменная звезда
http://www.wikidata.org/entity/Q92718761,V446 Наугольника,http://www.wikidata.org/entity/Q1124744,NGC 5999,переменная звезда
http://www.wikidata.org/entity/Q92719123,V450 Наугольника,http://www.wikidata.org/entity/Q1124744,NGC 5999,переменная звезда
http://www.wikidata.org/entity/Q92719347,Cl* NGC 5999 PKU L8,http://www.wikidata.org/entity/Q1124744,NGC 5999,переменная звезда
http://www.wikidata.org/entity/Q92793613,IO Единорога B,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92793869,V804 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92794068,V978 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92794210,V805 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92794303,OU Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92794509,V814 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92794569,V808 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,переменная звезда
http://www.wikidata.org/entity/Q92852759,Cl* NGC 5999 PKU V13,http://www.wikidata.org/entity/Q1124744,NGC 5999,переменная звезда
http://www.wikidata.org/entity/Q92889176,FF Рака,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q96065383,BD+60 2548,http://www.wikidata.org/entity/Q13958,M52,переменная звезда
http://www.wikidata.org/entity/Q97026908,V335 Волопаса B,http://www.wikidata.org/entity/Q106350621,V335 Волопаса,переменная звезда
http://www.wikidata.org/entity/Q97026916,V355 Волопаса A,http://www.wikidata.org/entity/Q106350621,V335 Волопаса,переменная звезда
http://www.wikidata.org/entity/Q97027572,UX Голубя A,http://www.wikidata.org/entity/Q84216582,UX Голубя,переменная звезда
http://www.wikidata.org/entity/Q97027703,UX Голубя B,http://www.wikidata.org/entity/Q84216582,UX Голубя,переменная звезда
http://www.wikidata.org/entity/Q97285653,V383 Кассиопеи,http://www.wikidata.org/entity/Q681480,NGC 225,переменная звезда
http://www.wikidata.org/entity/Q97340645,V2363 Стрельца,http://www.wikidata.org/entity/Q1146847,NGC 6642,переменная звезда
http://www.wikidata.org/entity/Q97463220,Cl* NGC 6809 SAW V65,http://www.wikidata.org/entity/Q13965,Messier 55,переменная звезда
http://www.wikidata.org/entity/Q98523872,NP Большой Медведицы,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,переменная звезда
http://www.wikidata.org/entity/Q124790142,LB-1 A,http://www.wikidata.org/entity/Q76883568,LB-1,переменная звезда
http://www.wikidata.org/entity/Q12126,Ригель,http://www.wikidata.org/entity/Q515922,Зимний круг,голубой сверхгигант
http://www.wikidata.org/entity/Q13070,Альнилам,http://www.wikidata.org/entity/Q324312,Пояс Ориона,голубой сверхгигант
http://www.wikidata.org/entity/Q847346,HD 268835,http://www.wikidata.org/entity/Q1045930,NGC 1901,голубой сверхгигант
http://www.wikidata.org/entity/Q6829811,HD 37974,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q9332086,SN 2011ht,http://www.wikidata.org/entity/Q60225406,UGC 5460,голубой сверхгигант
http://www.wikidata.org/entity/Q57105849,Y Треугольника,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q66548554,HD 190429A,http://www.wikidata.org/entity/Q66491450,HD 190429,голубой сверхгигант
http://www.wikidata.org/entity/Q66630421,HD 167971,http://www.wikidata.org/entity/Q303126,NGC 6604,голубой сверхгигант
http://www.wikidata.org/entity/Q74669542,[MAP95] M 33 OB88 10,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q74702112,HD 269777,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q74702150,SK -66 169,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q74703816,HD 269766,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q75048269,[CBC2012] Obj14,http://www.wikidata.org/entity/Q67857086,Cl Danks 2,голубой сверхгигант
http://www.wikidata.org/entity/Q76491783,[NM2011] J013413.06+305230.0,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76491928,[NM2011] J013448.68+302819.8,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76492151,[NM2011] J013251.04+303535.1,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76492529,[NM2011] J013435.15+304705.1,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76492683,[NM2011] J013439.32+304408.6,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76492944,[NM2011] J013418.44+303430.6,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76494866,[NM2011] J013334.77+304101.5,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76494999,[NM2011] J013332.23+304131.2,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76497648,[NM2011] J013427.08+305315.7,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76498163,[HS80] B154,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76593676,LGGS J013314.64+302947.8,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76593835,LGGS J013256.37+303552.1,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76594873,LGGS J013252.03+303525.1,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76595357,NAME [G2012b] C041,http://www.wikidata.org/entity/Q2469,Галактика Андромеды,голубой сверхгигант
http://www.wikidata.org/entity/Q76596354,LGGS J013350.83+303834.6,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76596374,LGGS J013344.61+303559.1,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76598248,LGGS J004051.59+403303.0,http://www.wikidata.org/entity/Q2469,Галактика Андромеды,голубой сверхгигант
http://www.wikidata.org/entity/Q76598886,MAC 3-17,http://www.wikidata.org/entity/Q2469,Галактика Андромеды,голубой сверхгигант
http://www.wikidata.org/entity/Q76599252,[MAP95] M 33 OB21 40,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q76804597,HD 32034,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q76805434,HD 268798,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q76809821,HD 268690,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q76811126,SK -68 26,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q76811705,HD 268675,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q76813346,HD 268718,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q76814285,HD 270754,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q77394073,[BBF2014] 8903,http://www.wikidata.org/entity/Q1149676,Карликовая неправильная галактика в Стрельце,голубой сверхгигант
http://www.wikidata.org/entity/Q77863321,HD 35342A,http://www.wikidata.org/entity/Q13565,S Золотой Рыбы,голубой сверхгигант
http://www.wikidata.org/entity/Q79498140,[HS53] B,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q79502834,[HS53] C,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q79515670,LGGS J013352.42+303909.6,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q80900330,LGGS J013312.81+303012.7,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q80908480,LGGS J013342.48+303258.5,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q81224869,[EBU2007] 37,http://www.wikidata.org/entity/Q489940,NGC 3109,голубой сверхгигант
http://www.wikidata.org/entity/Q81224902,[EBU2007] 22,http://www.wikidata.org/entity/Q489940,NGC 3109,голубой сверхгигант
http://www.wikidata.org/entity/Q81226388,[EBU2007] 5,http://www.wikidata.org/entity/Q489940,NGC 3109,голубой сверхгигант
http://www.wikidata.org/entity/Q81227638,[EBU2007] 9,http://www.wikidata.org/entity/Q489940,NGC 3109,голубой сверхгигант
http://www.wikidata.org/entity/Q81376005,2MASS J12113200-6315525,http://www.wikidata.org/entity/Q5098421,Dragonfish nebula,голубой сверхгигант
http://www.wikidata.org/entity/Q81376788,2MASS J12125437-6317562,http://www.wikidata.org/entity/Q5098421,Dragonfish nebula,голубой сверхгигант
http://www.wikidata.org/entity/Q81379350,2MASS J12113023-6315355,http://www.wikidata.org/entity/Q5098421,Dragonfish nebula,голубой сверхгигант
http://www.wikidata.org/entity/Q81907823,UCAC2 1078504,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q81907981,UCAC2 1162168,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q82856904,HD 269606,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,голубой сверхгигант
http://www.wikidata.org/entity/Q83987483,D33 J013416.4+303120.9,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q83988037,[SSA2010] 1361,http://www.wikidata.org/entity/Q13724,галактика Треугольника,голубой сверхгигант
http://www.wikidata.org/entity/Q85589670,AzV 214,http://www.wikidata.org/entity/Q1036219,NGC 346,голубой сверхгигант
http://www.wikidata.org/entity/Q86209238,HD 269689,http://www.wikidata.org/entity/Q955170,NGC 2004,голубой сверхгигант
http://www.wikidata.org/entity/Q86368996,V611 Персея,http://www.wikidata.org/entity/Q482454,NGC 869,голубой сверхгигант
http://www.wikidata.org/entity/Q86746830,BD+60 339,http://www.wikidata.org/entity/Q825894,NGC 663,голубой сверхгигант
