star,starLabel,constellation,constellationLabel,starType,starTypeLabel
http://www.wikidata.org/entity/Q83692554,Q83692554,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690900,Q83690900,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690601,Q83690601,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691506,Q83691506,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691352,Q83691352,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692553,Q83692553,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691507,Q83691507,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692714,Q83692714,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690760,Q83690760,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691215,Q83691215,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691667,Q83691667,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692418,Q83692418,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692116,Q83692116,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691970,Q83691970,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691671,Q83691671,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691522,Q83691522,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690622,Q83690622,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691823,Q83691823,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692120,Q83692120,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691672,Q83691672,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691973,Q83691973,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691227,Q83691227,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691073,Q83691073,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690932,Q83690932,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690786,Q83690786,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692433,Q83692433,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692590,Q83692590,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691690,Q83691690,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691236,Q83691236,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691537,Q83691537,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692589,Q83692589,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691547,Q83691547,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691247,Q83691247,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691096,Q83691096,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692448,Q83692448,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692002,Q83692002,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690648,Q83690648,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691400,Q83691400,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690954,Q83690954,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692606,Q83692606,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692304,Q83692304,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690656,Q83690656,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692162,Q83692162,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691108,Q83691108,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692615,Q83692615,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691715,Q83691715,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691713,Q83691713,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690667,Q83690667,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691422,Q83691422,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692323,Q83692323,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692169,Q83692169,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691269,Q83691269,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692020,Q83692020,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692172,Q83692172,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691727,Q83691727,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690824,Q83690824,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692628,Q83692628,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691428,Q83691428,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690983,Q83690983,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692485,Q83692485,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691885,Q83691885,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691737,Q83691737,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691888,Q83691888,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691142,Q83691142,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692492,Q83692492,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691444,Q83691444,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691299,Q83691299,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691307,Q83691307,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692204,Q83692204,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691159,Q83691159,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691610,Q83691610,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691762,Q83691762,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691313,Q83691313,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690867,Q83690867,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692364,Q83692364,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690564,Q83690564,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692370,Q83692370,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691169,Q83691169,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691174,Q83691174,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692675,Q83692675,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83690575,Q83690575,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83691026,Q83691026,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81649613,Q81649613,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82669147,Q82669147,http://www.wikidata.org/entity/Q818603,Q818603,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81122711,Q81122711,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81122368,V780 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81663123,Q81663123,http://www.wikidata.org/entity/Q1049647,NGC 2547,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81120615,Q81120615,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81650824,Q81650824,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82669003,Q82669003,http://www.wikidata.org/entity/Q818603,Q818603,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81129165,Q81129165,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81134570,Q81134570,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81133781,V769 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81651882,Q81651882,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81136969,Q81136969,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82102840,Q82102840,http://www.wikidata.org/entity/Q377467,Q377467,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81122992,V774 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81649950,Q81649950,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81121997,Q81121997,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81122149,Q81122149,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81860825,Q81860825,http://www.wikidata.org/entity/Q2476549,Карликовая галактика в созвездии Волосы Вероники,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81123510,Q81123510,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81667216,Q81667216,http://www.wikidata.org/entity/Q1049647,NGC 2547,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81653874,Q81653874,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82147650,Q82147650,http://www.wikidata.org/entity/Q11294,скопление Дикая Утка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81652821,Q81652821,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81439292,BK Волопаса,http://www.wikidata.org/entity/Q1120021,Q1120021,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81151819,Q81151819,http://www.wikidata.org/entity/Q66630474,Q66630474,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81131013,Q81131013,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81137016,Q81137016,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81651177,Q81651177,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81126970,Q81126970,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82819558,Q82819558,http://www.wikidata.org/entity/Q14275,омега Центавра,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81435283,GY Волопаса,http://www.wikidata.org/entity/Q1049735,Движущаяся группа звёзд Кастора,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81121121,Q81121121,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81128326,Q81128326,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81148109,Q81148109,http://www.wikidata.org/entity/Q3958837,Sh2-284,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81830429,Q81830429,http://www.wikidata.org/entity/Q11312,M 13,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81129829,Q81129829,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81663046,Q81663046,http://www.wikidata.org/entity/Q1049647,NGC 2547,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82570034,V339 Единорога B,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81860825,Q81860825,http://www.wikidata.org/entity/Q84275359,Мелотт 111,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81136596,Q81136596,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81130900,Q81130900,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81132253,Q81132253,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81123667,V783 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81865832,Q81865832,http://www.wikidata.org/entity/Q2476549,Карликовая галактика в созвездии Волосы Вероники,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81148109,Q81148109,http://www.wikidata.org/entity/Q66630474,Q66630474,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81121309,Q81121309,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81649705,Q81649705,http://www.wikidata.org/entity/Q67858079,Q67858079,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81126867,Q81126867,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81136651,V773 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81284529,AN Северной Короны,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81129872,Q81129872,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81695139,Q81695139,http://www.wikidata.org/entity/Q1147831,Q1147831,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81120091,V762 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81127929,Q81127929,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81940933,V437 Единорога,http://www.wikidata.org/entity/Q226134,скопление Снежинки,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81659943,Q81659943,http://www.wikidata.org/entity/Q1049647,NGC 2547,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81130484,Q81130484,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81137868,V761 Цефея,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81132291,Q81132291,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81138142,Q81138142,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81133942,Q81133942,http://www.wikidata.org/entity/Q696260,Q696260,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q82801826,Q82801826,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81143419,V855 Единорога,http://www.wikidata.org/entity/Q1048061,NGC 2301,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81652909,Q81652909,http://www.wikidata.org/entity/Q3249403,Андромеда XIX,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q81865832,Q81865832,http://www.wikidata.org/entity/Q84275359,Мелотт 111,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694025,Q83694025,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693879,Q83693879,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693276,Q83693276,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693283,Q83693283,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694033,Q83694033,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694339,Q83694339,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694337,Q83694337,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694494,Q83694494,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693447,Q83693447,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694344,Q83694344,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693599,Q83693599,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694196,Q83694196,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694351,Q83694351,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693297,Q83693297,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693902,Q83693902,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694353,Q83694353,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694358,Q83694358,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694204,Q83694204,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693758,Q83693758,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694359,Q83694359,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694059,Q83694059,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694056,Q83694056,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693163,Q83693163,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693761,Q83693761,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693615,Q83693615,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693015,Q83693015,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694212,Q83694212,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693612,Q83693612,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83692866,Q83692866,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83694518,Q83694518,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83693018,Q83693018,http://www.wikidata.org/entity/Q13878,Messier 37,http://www.wikidata.org/entity/Q6243,переменная звезда
